Lat,Long,Alt_m,Diftime,dist_Km,speed_m
39.999751,116.327329,46.0,5.0,0.01,1.78
39.999784,116.327242,45.0,5.0,0.01,1.65
39.999802,116.327118,42.0,5.0,0.01,2.15
39.999818,116.327015,38.0,5.0,0.01,1.79
39.999846,116.326882,35.0,5.0,0.01,2.35
39.999878,116.32673,32.0,5.0,0.01,2.69
39.999874,116.326609,30.0,5.0,0.01,2.06
39.999916,116.326434,28.0,5.0,0.02,3.12
39.999951,116.326271,27.0,5.0,0.01,2.88
39.999967,116.326121,24.0,5.0,0.01,2.58
40.00003,116.325933,29.0,5.0,0.02,3.5
40.000036,116.325772,29.0,5.0,0.01,2.75
40.000049,116.325612,28.0,5.0,0.01,2.74
40.000033,116.325445,27.0,5.0,0.01,2.87
40.000022,116.325264,27.0,5.0,0.02,3.09
40.000001,116.325107,25.0,5.0,0.01,2.72
40.000014,116.324933,23.0,5.0,0.01,2.98
39.999989,116.324762,23.0,5.0,0.01,2.97
39.999958,116.324676,24.0,5.0,0.01,1.62
40.000008,116.324681,23.0,5.0,0.01,1.12
40.000142,116.324689,22.0,5.0,0.01,2.98
40.000264,116.324692,21.0,5.0,0.01,2.71
40.000389,116.324682,21.0,5.0,0.01,2.79
40.00051,116.324682,20.0,5.0,0.01,2.69
40.000657,116.324645,21.0,5.0,0.02,3.33
40.000772,116.324632,21.0,5.0,0.01,2.57
40.000875,116.324632,22.0,5.0,0.01,2.29
40.000957,116.324662,23.0,5.0,0.01,1.89
40.001105,116.324636,23.0,5.0,0.02,3.32
40.001303,116.324562,25.0,5.0,0.02,4.58
40.001469,116.32452,25.0,5.0,0.02,3.76
40.001631,116.324501,27.0,5.0,0.02,3.62
40.001766,116.324479,28.0,5.0,0.02,3.03
40.001911,116.324448,30.0,5.0,0.02,3.27
40.002036,116.324442,31.0,5.0,0.01,2.78
40.002113,116.324519,32.0,5.0,0.01,2.16
40.002163,116.324569,34.0,5.0,0.01,1.4
40.002355,116.324544,35.0,5.0,0.02,4.29
40.002638,116.324462,35.0,5.0,0.03,6.45
40.002881,116.324401,36.0,5.0,0.03,5.5
40.003001,116.324412,36.0,5.0,0.01,2.68
40.003136,116.324424,38.0,5.0,0.02,3.01
40.003311,116.324397,46.0,5.0,0.02,3.92
40.00341,116.324357,48.0,5.0,0.01,2.3
40.00422,116.324201,72.0,5.0,0.03,6.28
40.004409,116.324179,71.0,5.0,0.02,4.22
40.004537,116.324203,71.0,5.0,0.01,2.88
40.004662,116.324203,71.0,5.0,0.01,2.78
40.004749,116.324204,70.0,5.0,0.01,1.93
40.004879,116.32421,69.0,5.0,0.01,2.89
40.005007,116.324178,69.0,5.0,0.01,2.9
40.005208,116.324179,67.0,5.0,0.02,4.47
40.005397,116.324154,68.0,5.0,0.02,4.22
40.005596,116.324116,67.0,5.0,0.02,4.47
40.006009,116.324108,68.0,5.0,0.01,2.52
40.006152,116.324089,72.0,5.0,0.02,3.2
40.006304,116.324059,74.0,5.0,0.02,3.42
40.006559,116.323998,74.0,5.0,0.01,2.42
40.006405,116.322856,48.0,5.0,0.02,4.01
40.006354,116.322647,45.0,5.0,0.02,3.74
40.006377,116.322428,42.0,5.0,0.02,3.77
40.006485,116.322174,41.0,5.0,0.02,4.95
40.006534,116.321918,40.0,5.0,0.02,4.49
40.006573,116.321695,39.0,5.0,0.02,3.9
40.006532,116.321473,36.0,5.0,0.02,3.89
40.006537,116.32131,34.0,5.0,0.01,2.78
40.006775,116.321257,35.0,5.0,0.03,5.37
40.006965,116.321215,37.0,5.0,0.02,4.29
40.007131,116.321179,39.0,5.0,0.02,3.74
40.007299,116.321105,43.0,5.0,0.02,3.94
40.00735,116.320953,46.0,5.0,0.01,2.83
40.007315,116.320794,46.0,5.0,0.01,2.82
40.007302,116.320618,46.0,5.0,0.02,3.01
40.007278,116.3204,47.0,5.0,0.02,3.75
40.007255,116.320187,47.0,5.0,0.02,3.66
40.007257,116.319972,47.0,5.0,0.02,3.66
40.007359,116.31985,44.0,5.0,0.02,3.08
40.007487,116.319832,44.0,5.0,0.01,2.86
40.007567,116.319801,43.0,5.0,0.01,1.86
40.007597,116.319766,40.0,5.0,0.0,0.89
40.007618,116.319766,39.0,5.0,0.0,0.47
40.00764,116.319763,38.0,5.0,0.0,0.49
40.007665,116.319759,37.0,5.0,0.0,0.56
40.007697,116.319753,35.0,5.0,0.0,0.72
40.007734,116.319751,34.0,5.0,0.0,0.82
40.00777,116.319758,33.0,5.0,0.0,0.81
40.007801,116.319767,32.0,5.0,0.0,0.71
40.007831,116.319771,31.0,5.0,0.0,0.67
40.007856,116.319761,30.0,5.0,0.0,0.58
40.007875,116.31974,29.0,5.0,0.0,0.55
40.007898,116.319714,28.0,5.0,0.0,0.68
40.007933,116.319692,27.0,5.0,0.0,0.86
40.007966,116.319669,26.0,5.0,0.0,0.83
40.007988,116.319637,25.0,5.0,0.0,0.73
